"Country of 
Export",Ycode,"Waste 
streams",Annex VIII,"UN
class",H                                    Code,Characteristics,"Amount 
exported
(in metric tons)","Country
of  Transit","Country of 
destination","D
code","R
code"
IE,"Y2, Y6",15 02 02*,A4130,,,,2.388,,DE,D10,
IE,"Y2, Y6",15 02 02*,A4130,,,,1.009,,DE,D10,
IE,"Y2, Y6",15 02 02*,A4130,,,,5.188,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,20.2,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,0.4,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,1.982,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,4.206,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,0.735,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,19.96,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,20.84,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,21.38,,DE,D10,
IE,"Y2, Y42",07 05 04*,A3140,,,,22.44,,DE,D10,
IE,"Y2, Y6",15 02 02*,A4010,,,,7.12,,GB,D10,
IE,"Y2, Y6",15 02 02*,A4010,,,,0.36,,GB,D10,
IE,"Y2, Y6",15 02 02*,A4010,,,,2.25,,GB,D10,
IE,Y34,"15 01 10*, 15 02 02*, 17 09 03*",A4130,,,,8.827,,FI,D10,
IE,"Y18, Y34",,A4090,,,,2.46,,GB,D10,
IE,"Y18, Y34",,A4090,,,,1.01,,GB,D10,
IE,"Y18, Y34",,A4090,,,,0.65,,GB,D10,
IE,"Y18, Y34",,A4090,,,,3.12,,GB,D10,
IE,"Y18, Y34",,A4090,,,,1.5,,GB,D10,
IE,Y35,"06 02 01*, 06 02 03*, 06 02 04*, 06 02 05*",A4090,,,,1.2,,GB,D10,
IE,Y35,"06 02 01*, 06 02 03*, 06 02 04*, 06 02 05*",A4090,,,,0.55,,GB,D10,
IE,"Y24, Y31, Y32, Y34",17 09 03*,A4130,,,,9.46,,DE,D10,
IE,"Y24, Y31, Y32, Y34",17 09 03*,A4130,,,,7.04,,DE,D10,
IE,"Y24, Y31, Y32, Y34",17 09 03*,A4130,,,,8.96,,DE,D10,
IE,"Y24, Y31, Y32, Y34",17 09 03*,A4130,,,,10.22,,DE,D10,
IE,"Y24, Y31, Y32, Y34",17 09 03*,A4130,,,,9.76,,DE,D10,
IE,"Y24, Y31, Y32, Y34",17 09 03*,A4130,,,,7.76,,DE,D10,
IE,"Y18, Y2, Y41",07 05 03*,A3150,,,,26.9,,GB,,R2
IE,"Y18, Y2, Y41",07 05 03*,A3150,,,,26.62,,GB,,R2
IE,"Y18, Y2, Y41",07 05 03*,A3150,,,,26.76,,GB,,R2
IE,Y31,16 06 01*,A1160,,,,23.02,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,23.5,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,23.64,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,21.4,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,22.66,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,23.52,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,23.84,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,24.06,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,13.4,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,23.84,,GB,,R4
IE,Y31,16 06 01*,A1160,,,,23.92,,GB,,R4
IE,Y46,20 03 01,,,,,1488.67,,SE,,R1
IE,Y46,20 03 01,,,,,1488.67,,SE,,R1
IE,Y36,17 06 05*,A2050,,,,778.58,,DE,D5,
IE,Y36,17 06 05*,A2050,,,,728.12,,DE,D5,
IE,Y36,17 06 05*,A2050,,,,997.7,,DE,D5,
IE,Y36,17 06 05*,A2050,,,,767.74,,DE,D5,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,2.281,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.241,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.133,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.427,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.069,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,1.385,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.376,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.262,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,6.907,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.329,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.033,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.138,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,1.116,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.773,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.036,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.066,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.278,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.383,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.002,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.667,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.104,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.075,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,4.09,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.212,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.096,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.043,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,0.134,,DE,D10,
IE,"Y14, Y17, Y23, Y29, Y32, Y33",16 03 03*,A1140,,,,2.153,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.538,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.624,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,4.8,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.92,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,7.12,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.98,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.476,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.872,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.212,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.68,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.682,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.0,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.419,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,4.399,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.826,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.08,,BE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 11*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,4.54,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 11*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,3.94,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 11*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.3,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 11*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,3.9,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 11*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.18,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 11*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,8.08,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 11*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,9.06,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,3.18,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,2.14,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,11.3,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,0.72,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,10.0,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,4.36,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.32,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.03,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,4.28,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,8.44,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,9.14,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,7.96,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,3.54,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,4.56,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,9.6,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,3.78,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,5.75,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,10.039,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,9.88,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,6.67,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,7.46,,DE,D10,
IE,Y2,"07 05 09*, 07 05 10*, 07 05 13*, 15 01 10*, 15 02 02*, 16 05 07*, 16 05 08*",A4010,,,,7.75,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,0.98,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,1.24,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,1.21,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,10.02,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,1.54,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,1.14,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,1.26,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,7.5,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,0.78,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,2.84,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,2.68,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,0.23,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,2.841,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,1.34,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,0.81,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,3.46,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*, 16 05 07*, 16 05 08*",A4010,,,,5.95,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,16.64,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.32,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,11.68,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.44,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,21.86,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,20.38,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,26.08,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,21.18,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,24.34,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,23.42,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,18.66,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,23.38,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.3,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,20.14,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.5,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,24.64,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,23.88,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.9,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.32,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.76,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,24.46,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,24.76,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.5,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,17.64,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,27.04,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,24.92,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,25.46,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,18.26,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,23.68,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,23.5,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,22.38,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,24.56,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,26.94,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,21.5,,DE,D10,
IE,Y2,"07 05 01*, 07 05 03*, 07 05 04*, 07 05 11*",A4010,,,,13.96,,DE,D10,
IE,Y45,20 01 23*,,,,,6.84,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,7.08,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.48,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.66,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.24,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.24,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.1,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.6,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.96,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.82,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.68,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.58,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,5.96,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,7.1,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.54,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.44,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.0,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.16,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.96,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.14,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.52,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,7.7,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.68,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.74,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.96,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.6,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.36,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.76,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.61,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,7.56,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.52,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,5.9,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.24,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,7.62,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.42,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.22,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,5.82,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.92,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,6.54,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,7.98,,GB,,"R3, R4"
IE,Y45,20 01 23*,,,,,8.4,,GB,,"R3, R4"
IE,Y17,"13 01 10*, 13 01 13*, 13 08 99*, 16 05 08*, 16 10 02",A4060,,,,0.173,,NL,,"R1, R12"
IE,Y17,"13 01 10*, 13 01 13*, 13 08 99*, 16 05 08*, 16 10 02",A4060,,,,0.591,,NL,,"R1, R12"
IE,Y1,18 01 03*,A4020,,,,6.12,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.84,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.38,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.78,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.54,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.04,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.18,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.82,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.18,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.14,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.2,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.34,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.7,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.1,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.88,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.94,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.88,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.82,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.96,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.98,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.156,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.68,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.82,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.84,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.72,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.796,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.14,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.7,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.5,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.58,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.74,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.08,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.0,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.34,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.32,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.16,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.64,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.44,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.62,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,4.72,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.08,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.98,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,4.24,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.92,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.84,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.06,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.16,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,4.76,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.04,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.72,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,4.62,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.86,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.72,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.0,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.24,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.52,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,5.6,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.3,,DE,D10,
IE,Y1,18 01 03*,A4020,,,,6.24,,DE,D10,
